customer_id,recency,frequency,monetary,avg_order_value,R_score,F_score,M_score,RFM_score,RFM_composite,segment,cluster,cluster_label
CUST_04378,25,2,177.82999999999998,88.91499999999999,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04379,14,6,1285.34,214.22333333333333,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04380,14,12,5233.45,436.12083333333334,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04381,0,15,19581.33,1305.422,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04382,4,3,827.9000000000001,275.9666666666667,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_04383,3,17,10481.59,616.5641176470589,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04384,633,3,478.11,159.37,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04385,0,6,2106.37,351.06166666666667,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04386,5,14,4414.94,315.3528571428571,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04387,50,4,2044.26,511.065,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04388,1,4,2022.45,505.6124999999999,5,2,3,523,3.25,New Customers,2,Loyal High-Value
CUST_04389,30,5,2058.9500000000003,411.7900000000001,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04390,401,4,650.4200000000001,162.60500000000002,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04391,1,13,10610.54,816.1953846153846,5,4,5,545,4.65,Champions,2,Loyal High-Value
CUST_04392,14,14,7480.76,534.34,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04393,21,2,445.76,222.88,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_04394,46,6,782.28,130.38,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04395,2,16,11512.95,719.559375,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04396,592,1,205.19,205.19,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04397,5,10,5088.19,508.819,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04398,0,8,1600.57,200.07125,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04399,0,19,13064.7,687.6157894736841,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04400,1,19,15564.05,819.1605263157895,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04401,715,1,28.6,28.6,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04402,2,9,1624.61,180.51222222222225,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04403,15,4,3736.64,934.16,3,2,4,324,3.0,Regular,2,Loyal High-Value
CUST_04404,32,11,2919.87,265.44272727272727,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04405,2,36,30656.85,851.5791666666667,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_04406,12,15,4911.2,327.4133333333333,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04407,462,3,229.48,76.49333333333334,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04408,119,5,1999.16,399.832,1,2,3,123,2.05,About to Sleep,2,Loyal High-Value
CUST_04409,47,5,2417.92,483.584,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04410,0,7,2224.5,317.7857142857143,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04411,2,25,10751.17,430.0468,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04412,1,17,10637.19,625.7170588235293,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04413,481,2,258.96000000000004,129.48000000000002,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04414,0,6,1386.2,231.03333333333333,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_04415,10,13,4872.03,374.77153846153846,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04416,25,11,4210.24,382.7490909090909,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04417,16,5,1784.43,356.886,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_04418,2,5,1556.24,311.248,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_04419,9,5,1354.9199999999998,270.984,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04420,36,2,311.59000000000003,155.79500000000002,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04421,89,7,1133.97,161.99571428571429,1,3,2,132,2.05,Regular,2,Loyal High-Value
CUST_04422,7,14,3610.05,257.8607142857143,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04423,0,36,35210.9,978.0805555555556,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04424,17,1,184.3,184.3,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_04425,4,14,4244.04,303.1457142857143,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04426,44,2,318.77,159.385,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04427,0,31,31433.21,1013.9745161290324,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04428,55,6,958.78,159.79666666666665,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04429,1,8,5813.13,726.64125,5,3,4,534,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04430,19,8,1482.0,185.25,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04431,4,6,894.5400000000001,149.09,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04432,405,3,119.61,39.87,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04433,1,28,39617.94,1414.9264285714287,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04434,7,8,5781.32,722.665,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_04435,13,8,2245.11,280.63875,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04436,12,5,1578.54,315.70799999999997,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_04437,24,3,516.61,172.20333333333335,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04438,16,2,507.23,253.615,3,1,1,311,1.6,Regular,2,Loyal High-Value
CUST_04439,0,23,9842.58,427.9382608695652,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04440,9,15,7164.72,477.648,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04441,19,7,4058.55,579.7928571428572,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04442,1,39,48808.1,1251.4897435897435,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04443,496,2,325.18,162.59,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04444,2,8,1928.09,241.01125,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04445,11,6,2559.96,426.66,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04446,28,6,737.44,122.90666666666668,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04447,2,4,3002.67,750.6675,4,2,3,423,2.9499999999999997,New Customers,2,Loyal High-Value
CUST_04448,0,28,30116.32,1075.5828571428572,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04449,17,6,633.92,105.65333333333332,3,3,1,331,2.3,Needs Attention,2,Loyal High-Value
CUST_04450,0,20,8804.5,440.225,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04451,59,5,911.36,182.272,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04452,485,3,579.82,193.27333333333337,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04453,29,6,1911.35,318.55833333333334,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04454,1,7,1641.5099999999998,234.50142857142853,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04455,0,8,3205.51,400.68875,5,3,4,534,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04456,68,3,310.77,103.59,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04457,456,4,640.29,160.0725,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04458,4,18,9673.48,537.4155555555556,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04459,132,2,679.93,339.965,1,1,2,112,1.35,About to Sleep,2,Loyal High-Value
CUST_04460,8,9,3780.62,420.06888888888886,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04461,9,3,345.37,115.12333333333332,3,2,1,321,1.9499999999999995,Regular,2,Loyal High-Value
CUST_04462,11,5,3300.66,660.132,3,2,4,324,3.0,Regular,2,Loyal High-Value
CUST_04463,0,21,12062.52,574.4057142857143,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04464,31,5,1333.98,266.796,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04465,0,14,2810.83,200.77357142857144,5,5,3,553,4.3,Potential Loyalists,2,Loyal High-Value
CUST_04466,30,7,1523.1799999999998,217.59714285714284,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04467,0,19,12350.3,650.0157894736842,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04468,9,5,734.5500000000001,146.91000000000005,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04469,0,17,11755.55,691.5029411764706,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04470,8,5,2496.79,499.358,3,2,3,323,2.6499999999999995,Regular,2,Loyal High-Value
CUST_04471,20,6,2757.2799999999997,459.5466666666666,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04472,415,1,302.46,302.46,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04473,9,6,2699.08,449.84666666666664,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04474,411,4,293.78,73.445,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04475,6,10,3932.43,393.243,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04476,9,14,5855.09,418.2207142857143,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04477,0,37,34874.27,942.5478378378376,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04478,13,12,3014.24,251.18666666666664,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04479,46,6,3509.62,584.9366666666666,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04480,1,6,1668.96,278.16,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04481,4,10,930.93,93.093,4,4,2,442,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04482,1,12,3773.99,314.49916666666667,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04483,24,6,671.84,111.97333333333334,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04484,57,7,2453.36,350.48,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04485,15,7,3179.54,454.22,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04486,8,10,4965.88,496.588,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04487,1,15,7052.17,470.1446666666667,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04488,1,11,3435.33,312.3027272727273,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04489,1,15,8048.77,536.5846666666666,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04490,2,5,5679.38,1135.876,4,2,4,424,3.3,New Customers,2,Loyal High-Value
CUST_04491,488,4,530.89,132.7225,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04492,3,6,2417.52,402.92,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04493,0,39,53750.48,1378.217435897436,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04494,15,15,5162.82,344.188,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04495,510,3,116.73,38.91,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04496,11,9,3159.44,351.0488888888889,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04497,51,5,3015.5699999999997,603.1139999999999,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04498,0,11,4951.66,450.15090909090907,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04499,1,11,4527.6,411.6,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04500,0,19,13427.8,706.7263157894737,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04501,24,1,835.82,835.82,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04502,9,7,1433.3,204.75714285714284,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04503,24,2,719.8000000000001,359.90000000000003,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04504,14,7,3076.59,439.5128571428572,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04505,1,11,3069.6,279.05454545454546,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04506,23,7,3045.12,435.01714285714286,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04507,0,16,3101.1800000000003,193.82375,5,5,3,553,4.3,Potential Loyalists,2,Loyal High-Value
CUST_04508,2,12,3712.86,309.405,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04509,1,25,9277.42,371.0968,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04510,1,19,17178.420000000002,904.1273684210528,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04511,14,11,2991.28,271.93454545454546,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04512,0,6,2215.61,369.2683333333334,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04513,65,4,1133.64,283.41,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04514,74,2,417.33,208.665,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04515,28,2,87.39,43.695,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04516,21,9,1312.47,145.83,3,4,2,342,3.0,Regular,2,Loyal High-Value
CUST_04517,13,13,4867.59,374.43,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04518,1,14,5229.26,373.5185714285714,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_04519,0,22,10003.7,454.71363636363634,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04520,0,3,951.15,317.05,5,2,2,522,2.9000000000000004,New Customers,2,Loyal High-Value
CUST_04521,4,18,9006.12,500.34,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04522,3,5,3074.6,614.92,4,2,3,423,2.9499999999999997,New Customers,2,Loyal High-Value
CUST_04523,62,9,6064.1,673.7888888888889,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04524,21,6,3546.31,591.0516666666666,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04525,6,2,270.38,135.19,4,1,1,411,1.9,New Customers,2,Loyal High-Value
CUST_04526,596,2,1805.18,902.59,1,1,3,113,1.6999999999999995,About to Sleep,1,Regular Customers
CUST_04527,0,39,40127.46,1028.9092307692308,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04528,20,6,3464.5,577.4166666666666,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04529,692,1,722.5,722.5,1,1,2,112,1.35,About to Sleep,1,Regular Customers
CUST_04530,1,10,4162.15,416.215,5,4,4,544,4.3,Champions,2,Loyal High-Value
CUST_04531,54,2,780.01,390.005,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04532,526,3,817.62,272.54,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04533,58,8,1780.32,222.54,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04534,29,10,2501.14,250.114,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04535,2,36,31105.49,864.0413888888888,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_04536,418,3,2339.11,779.7033333333334,1,2,3,123,2.05,About to Sleep,1,Regular Customers
CUST_04537,13,9,1854.36,206.04,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04538,2,8,3104.69,388.08625,4,3,3,433,3.3,Potential Loyalists,2,Loyal High-Value
CUST_04539,522,3,959.4,319.8,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04540,102,5,824.09,164.818,1,2,2,122,1.7,About to Sleep,2,Loyal High-Value
CUST_04541,10,7,2667.2999999999997,381.0428571428571,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04542,9,8,6344.79,793.09875,3,3,5,335,3.7,Needs Attention,2,Loyal High-Value
CUST_04543,5,15,4415.1,294.34000000000003,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04544,41,6,4223.38,703.8966666666666,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04545,14,8,1058.05,132.25625,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04546,5,11,3403.82,309.4381818181818,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04547,0,14,5999.55,428.5392857142857,5,5,4,554,4.65,Champions,2,Loyal High-Value
CUST_04548,8,4,1098.25,274.5625,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04549,8,14,5596.24,399.7314285714286,3,5,4,354,4.05,Loyal Customers,2,Loyal High-Value
CUST_04550,69,3,3257.56,1085.8533333333332,2,2,4,224,2.6999999999999997,About to Sleep,2,Loyal High-Value
CUST_04551,9,2,1106.21,553.105,3,1,2,312,1.95,Regular,2,Loyal High-Value
CUST_04552,13,10,3510.56,351.056,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04553,8,12,3795.39,316.28249999999997,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04554,4,20,6283.85,314.1925,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04555,1,14,8401.36,600.0971428571429,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04556,42,2,120.6,60.3,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04557,31,6,4046.83,674.4716666666667,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04558,24,7,1951.47,278.7814285714286,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04559,25,6,1366.28,227.71333333333337,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04560,20,3,988.95,329.65,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04561,645,1,174.4,174.4,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04562,69,6,1789.89,298.315,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04563,16,9,2325.84,258.4266666666667,3,4,3,343,3.3499999999999996,Regular,2,Loyal High-Value
CUST_04564,8,10,6821.889999999999,682.189,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_04565,36,8,1554.93,194.36625,2,3,2,232,2.3499999999999996,Regular,2,Loyal High-Value
CUST_04566,1,6,1021.17,170.195,5,3,2,532,3.25,Potential Loyalists,2,Loyal High-Value
CUST_04567,27,5,2790.01,558.0020000000001,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04568,456,3,819.79,273.2633333333333,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04569,16,6,2410.06,401.6766666666667,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04570,8,9,3584.28,398.2533333333334,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04571,6,12,5857.67,488.13916666666665,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04572,30,2,212.22,106.11,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04573,50,2,246.18,123.09,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04574,6,8,1349.9299999999998,168.74124999999998,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04575,3,13,2930.8,225.44615384615383,4,4,3,443,3.649999999999999,Potential Loyalists,2,Loyal High-Value
CUST_04576,37,6,1841.3,306.8833333333333,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04577,7,15,3764.14,250.94266666666667,4,5,4,454,4.35,Champions,2,Loyal High-Value
CUST_04578,1,20,11681.13,584.0564999999999,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04579,85,1,24.03,24.03,1,1,1,111,1.0,Hibernating,2,Loyal High-Value
CUST_04580,4,7,1477.27,211.03857142857143,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04581,1,2,1077.81,538.905,5,1,2,512,2.55,New Customers,2,Loyal High-Value
CUST_04582,491,2,255.13,127.565,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04583,6,5,1481.0,296.2,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_04584,450,2,300.53,150.265,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04585,0,10,1883.67,188.367,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04586,12,8,3409.56,426.195,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04587,0,33,28004.29,848.6148484848485,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04588,6,6,4106.5,684.4166666666666,4,3,4,434,3.65,Potential Loyalists,2,Loyal High-Value
CUST_04589,1,11,2624.8599999999997,238.6236363636363,5,4,3,543,3.95,Potential Loyalists,2,Loyal High-Value
CUST_04590,25,4,743.36,185.84,2,2,2,222,2.0,About to Sleep,2,Loyal High-Value
CUST_04591,14,10,3169.27,316.927,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04592,3,11,4186.96,380.63272727272727,4,4,4,444,4.0,Champions,2,Loyal High-Value
CUST_04593,152,2,1774.45,887.225,1,1,3,113,1.6999999999999995,About to Sleep,2,Loyal High-Value
CUST_04594,45,3,1762.86,587.62,2,2,3,223,2.3499999999999996,About to Sleep,2,Loyal High-Value
CUST_04595,14,4,704.21,176.0525,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04596,5,5,1338.89,267.778,4,2,2,422,2.5999999999999996,New Customers,2,Loyal High-Value
CUST_04597,56,3,562.3199999999999,187.43999999999997,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04598,625,1,473.01,473.01,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04599,10,8,1375.11,171.88875,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04600,10,8,1977.39,247.17375,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04601,6,5,554.8399999999999,110.968,4,3,1,431,2.6,Potential Loyalists,2,Loyal High-Value
CUST_04602,50,2,585.01,292.505,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04603,56,2,522.46,261.23,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04604,1,5,1749.4799999999998,349.89599999999996,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04605,469,4,563.0799999999999,140.76999999999998,1,2,1,121,1.35,Hibernating,1,Regular Customers
CUST_04606,25,2,75.6,37.8,2,1,1,211,1.2999999999999998,Hibernating,2,Loyal High-Value
CUST_04607,1,17,8540.34,502.3729411764706,5,5,5,555,5.0,Champions,2,Loyal High-Value
CUST_04608,1,27,34709.59,1285.5403703703705,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04609,10,8,1022.28,127.785,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04610,456,2,534.45,267.225,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04611,3,24,7733.01,322.20875,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04612,37,5,3058.24,611.6479999999999,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04613,464,4,1423.94,355.985,1,2,2,122,1.7,About to Sleep,1,Regular Customers
CUST_04614,41,5,502.86,100.572,2,3,1,231,2.0,Regular,2,Loyal High-Value
CUST_04615,8,13,6865.0199999999995,528.0784615384615,3,4,5,345,4.05,Loyal Customers,2,Loyal High-Value
CUST_04616,8,7,3171.4,453.0571428571429,3,3,4,334,3.3499999999999996,Needs Attention,2,Loyal High-Value
CUST_04617,72,2,1534.87,767.435,2,1,2,212,1.65,About to Sleep,2,Loyal High-Value
CUST_04618,22,6,1789.95,298.325,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04619,0,34,42478.83,1249.3773529411765,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04620,9,7,1468.46,209.78,3,3,2,332,2.6499999999999995,Needs Attention,2,Loyal High-Value
CUST_04621,16,7,6387.7,912.5285714285714,3,3,5,335,3.7,Needs Attention,2,Loyal High-Value
CUST_04622,15,3,835.86,278.62,3,2,2,322,2.3,Regular,2,Loyal High-Value
CUST_04623,34,9,3001.19,333.46555555555557,2,4,3,243,3.05,At Risk,2,Loyal High-Value
CUST_04624,22,7,1883.73,269.1042857142857,2,3,3,233,2.6999999999999997,At Risk,2,Loyal High-Value
CUST_04625,5,16,6849.0599999999995,428.06625,4,5,5,455,4.7,Champions,2,Loyal High-Value
CUST_04626,1,34,35185.55,1034.8691176470588,5,5,5,555,5.0,Champions,0,VIP Champions
CUST_04627,9,5,2793.67,558.734,3,3,3,333,2.9999999999999996,Needs Attention,2,Loyal High-Value
CUST_04628,507,2,99.24,49.620000000000005,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04629,26,13,5000.72,384.6707692307692,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04630,555,1,149.11,149.11,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04631,25,9,3631.01,403.4455555555556,2,4,4,244,3.4,Loyal Customers,2,Loyal High-Value
CUST_04632,62,7,5453.84,779.12,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04633,566,1,483.02,483.02,1,1,1,111,1.0,Hibernating,1,Regular Customers
CUST_04634,4,13,6450.8,496.2153846153846,4,4,5,445,4.35,Champions,2,Loyal High-Value
CUST_04635,11,23,7078.29,307.75173913043477,3,5,5,355,4.4,Loyal Customers,2,Loyal High-Value
CUST_04636,2,7,674.1899999999999,96.31285714285714,4,3,2,432,2.95,Potential Loyalists,2,Loyal High-Value
CUST_04637,59,4,513.19,128.2975,2,2,1,221,1.65,Hibernating,2,Loyal High-Value
CUST_04638,42,6,4498.72,749.7866666666667,2,3,4,234,3.05,At Risk,2,Loyal High-Value
CUST_04639,9,13,4013.78,308.7523076923077,3,4,4,344,3.7,Loyal Customers,2,Loyal High-Value
CUST_04640,3,32,24674.34,771.073125,4,5,5,455,4.7,Champions,0,VIP Champions
CUST_04641,0,8,3022.48,377.81,5,3,3,533,3.5999999999999996,Potential Loyalists,2,Loyal High-Value
CUST_04642,148,3,497.49,165.83,1,2,1,121,1.35,Hibernating,2,Loyal High-Value
CUST_04643,481,1,16.31,16.31,1,1,1,111,1.0,Hibernating,1,Regular Customers
