transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,payment_method,country
TXN_043914,CUST_04879,2025-09-01,Home & Garden,Home & Garden Item,1,59.47,59.47,Debit Card,Australia
TXN_043915,CUST_04879,2026-01-23,Fashion,Fashion Item,1,125.27,125.27,Apple Pay,Australia
TXN_043916,CUST_04879,2025-09-01,Fashion,Fashion Item,1,294.27,294.27,Debit Card,Australia
TXN_043917,CUST_04879,2026-01-28,Home & Garden,Home & Garden Item,3,443.23,1329.69,Credit Card,Australia
TXN_043918,CUST_04879,2025-07-15,Toys,Toys Item,2,72.63,145.26,Apple Pay,Australia
TXN_043919,CUST_04879,2025-11-28,Beauty,Beauty Item,1,39.21,39.21,Credit Card,Australia
TXN_043920,CUST_04879,2025-12-09,Home & Garden,Home & Garden Item,1,428.14,428.14,Apple Pay,Australia
TXN_043921,CUST_04879,2025-12-27,Toys,Toys Item,2,189.15,378.3,PayPal,Australia
TXN_043922,CUST_04880,2026-01-01,Sports,Sports Item,2,63.41,126.82,Debit Card,Canada
TXN_043923,CUST_04880,2025-09-22,Fashion,Fashion Item,1,147.25,147.25,PayPal,Canada
TXN_043924,CUST_04880,2026-01-11,Fashion,Fashion Item,1,349.57,349.57,Credit Card,Canada
TXN_043925,CUST_04880,2025-10-18,Toys,Toys Item,2,233.02,466.04,PayPal,Canada
TXN_043926,CUST_04880,2025-10-26,Fashion,Fashion Item,1,51.1,51.1,Debit Card,Canada
TXN_043927,CUST_04880,2025-12-14,Beauty,Beauty Item,1,16.12,16.12,Apple Pay,Canada
TXN_043928,CUST_04880,2026-01-16,Sports,Sports Item,1,412.15,412.15,PayPal,Canada
TXN_043929,CUST_04880,2026-01-22,Books,Books Item,1,52.02,52.02,Credit Card,Canada
TXN_043930,CUST_04880,2026-01-24,Electronics,Electronics Item,1,218.87,218.87,Apple Pay,Canada
TXN_043931,CUST_04880,2026-01-13,Beauty,Beauty Item,1,172.85,172.85,PayPal,Canada
TXN_043932,CUST_04880,2026-01-24,Fashion,Fashion Item,1,184.94,184.94,Apple Pay,Canada
TXN_043933,CUST_04880,2025-12-08,Toys,Toys Item,2,209.61,419.22,Credit Card,Canada
TXN_043934,CUST_04880,2026-01-19,Home & Garden,Home & Garden Item,1,369.17,369.17,Debit Card,Canada
TXN_043935,CUST_04880,2026-01-09,Fashion,Fashion Item,2,160.96,321.92,Debit Card,Canada
TXN_043936,CUST_04880,2025-12-15,Electronics,Electronics Item,1,273.36,273.36,Apple Pay,Canada
TXN_043937,CUST_04880,2026-01-22,Home & Garden,Home & Garden Item,1,592.61,592.61,PayPal,Canada
TXN_043938,CUST_04880,2026-01-14,Home & Garden,Home & Garden Item,3,268.16,804.48,Debit Card,Canada
TXN_043939,CUST_04880,2025-12-28,Fashion,Fashion Item,1,169.07,169.07,Credit Card,Canada
TXN_043940,CUST_04880,2025-11-13,Home & Garden,Home & Garden Item,2,302.64,605.28,PayPal,Canada
TXN_043941,CUST_04880,2025-10-01,Home & Garden,Home & Garden Item,1,395.24,395.24,PayPal,Canada
TXN_043942,CUST_04880,2025-07-05,Fashion,Fashion Item,1,246.82,246.82,PayPal,Canada
TXN_043943,CUST_04880,2026-01-05,Home & Garden,Home & Garden Item,3,626.16,1878.48,Credit Card,Canada
TXN_043944,CUST_04880,2025-12-26,Books,Books Item,1,15.99,15.99,Apple Pay,Canada
TXN_043945,CUST_04881,2025-11-19,Toys,Toys Item,2,110.72,221.44,PayPal,USA
TXN_043946,CUST_04881,2026-02-05,Toys,Toys Item,1,17.08,17.08,Bank Transfer,USA
TXN_043947,CUST_04881,2025-12-12,Books,Books Item,3,20.99,62.97,Debit Card,USA
TXN_043948,CUST_04881,2026-01-13,Books,Books Item,1,11.55,11.55,PayPal,USA
TXN_043949,CUST_04881,2026-02-04,Fashion,Fashion Item,1,270.12,270.12,Apple Pay,USA
TXN_043950,CUST_04882,2025-12-20,Books,Books Item,1,15.12,15.12,Bank Transfer,Australia
TXN_043951,CUST_04882,2025-11-11,Beauty,Beauty Item,1,126.51,126.51,Debit Card,Australia
TXN_043952,CUST_04882,2025-11-12,Books,Books Item,1,16.72,16.72,Debit Card,Australia
TXN_043953,CUST_04882,2025-12-13,Home & Garden,Home & Garden Item,1,145.13,145.13,Bank Transfer,Australia
TXN_043954,CUST_04882,2025-12-16,Beauty,Beauty Item,1,124.96,124.96,Bank Transfer,Australia
TXN_043955,CUST_04883,2024-12-19,Beauty,Beauty Item,1,18.08,18.08,Apple Pay,USA
TXN_043956,CUST_04883,2024-04-20,Beauty,Beauty Item,1,30.09,30.09,Bank Transfer,USA
TXN_043957,CUST_04884,2025-04-16,Home & Garden,Home & Garden Item,1,358.69,358.69,Credit Card,Germany
TXN_043958,CUST_04884,2025-09-16,Electronics,Electronics Item,2,862.35,1724.7,Apple Pay,Germany
TXN_043959,CUST_04884,2025-12-04,Home & Garden,Home & Garden Item,2,65.03,130.06,PayPal,Germany
TXN_043960,CUST_04884,2025-11-23,Toys,Toys Item,3,90.81,272.43,Bank Transfer,Germany
TXN_043961,CUST_04884,2026-01-06,Fashion,Fashion Item,2,42.15,84.3,Bank Transfer,Germany
TXN_043962,CUST_04884,2025-07-17,Home & Garden,Home & Garden Item,1,98.43,98.43,PayPal,Germany
TXN_043963,CUST_04885,2026-01-28,Fashion,Fashion Item,1,114.97,114.97,Apple Pay,USA
TXN_043964,CUST_04885,2025-12-25,Electronics,Electronics Item,1,1008.43,1008.43,Debit Card,USA
TXN_043965,CUST_04885,2026-01-26,Home & Garden,Home & Garden Item,1,349.9,349.9,Bank Transfer,USA
TXN_043966,CUST_04885,2025-11-22,Electronics,Electronics Item,3,180.7,542.1,Bank Transfer,USA
TXN_043967,CUST_04886,2024-04-26,Electronics,Electronics Item,1,370.32,370.32,Bank Transfer,USA
TXN_043968,CUST_04886,2024-08-01,Beauty,Beauty Item,1,19.98,19.98,Bank Transfer,USA
TXN_043969,CUST_04886,2024-02-14,Electronics,Electronics Item,3,312.55,937.65,Bank Transfer,USA
TXN_043970,CUST_04887,2025-12-10,Books,Books Item,1,32.02,32.02,Bank Transfer,UK
TXN_043971,CUST_04887,2025-09-03,Beauty,Beauty Item,1,18.76,18.76,PayPal,UK
TXN_043972,CUST_04887,2026-01-13,Fashion,Fashion Item,1,296.0,296.0,Debit Card,UK
TXN_043973,CUST_04887,2026-01-07,Home & Garden,Home & Garden Item,1,443.38,443.38,Apple Pay,UK
TXN_043974,CUST_04887,2025-12-20,Home & Garden,Home & Garden Item,1,409.33,409.33,Bank Transfer,UK
TXN_043975,CUST_04887,2025-12-22,Sports,Sports Item,2,246.19,492.38,PayPal,UK
TXN_043976,CUST_04887,2026-01-08,Books,Books Item,2,58.01,116.02,Debit Card,UK
TXN_043977,CUST_04887,2026-02-06,Home & Garden,Home & Garden Item,1,643.79,643.79,Apple Pay,UK
TXN_043978,CUST_04887,2026-01-26,Home & Garden,Home & Garden Item,1,388.72,388.72,Apple Pay,UK
TXN_043979,CUST_04887,2026-01-06,Books,Books Item,1,64.88,64.88,PayPal,UK
TXN_043980,CUST_04887,2026-02-03,Electronics,Electronics Item,1,1226.22,1226.22,Debit Card,UK
TXN_043981,CUST_04887,2025-06-12,Home & Garden,Home & Garden Item,1,193.35,193.35,Debit Card,UK
TXN_043982,CUST_04887,2025-11-30,Toys,Toys Item,1,92.85,92.85,Debit Card,UK
TXN_043983,CUST_04887,2026-01-27,Beauty,Beauty Item,2,150.03,300.06,Credit Card,UK
TXN_043984,CUST_04887,2025-09-02,Home & Garden,Home & Garden Item,2,66.28,132.56,Apple Pay,UK
TXN_043985,CUST_04887,2026-01-29,Beauty,Beauty Item,3,172.51,517.53,Bank Transfer,UK
TXN_043986,CUST_04888,2024-07-04,Home & Garden,Home & Garden Item,1,156.63,156.63,Apple Pay,UK
TXN_043987,CUST_04889,2025-11-19,Fashion,Fashion Item,1,110.24,110.24,Apple Pay,Australia
TXN_043988,CUST_04889,2026-02-04,Toys,Toys Item,1,69.4,69.4,Credit Card,Australia
TXN_043989,CUST_04890,2025-08-27,Home & Garden,Home & Garden Item,2,319.95,639.9,Debit Card,Canada
TXN_043990,CUST_04890,2025-12-21,Home & Garden,Home & Garden Item,1,102.26,102.26,Bank Transfer,Canada
TXN_043991,CUST_04890,2025-12-29,Fashion,Fashion Item,3,200.0,600.0,PayPal,Canada
TXN_043992,CUST_04890,2025-08-20,Fashion,Fashion Item,3,202.77,608.31,Apple Pay,Canada
TXN_043993,CUST_04890,2025-11-16,Books,Books Item,1,21.5,21.5,Debit Card,Canada
TXN_043994,CUST_04890,2025-12-08,Fashion,Fashion Item,1,224.69,224.69,Credit Card,Canada
TXN_043995,CUST_04890,2025-11-26,Beauty,Beauty Item,1,23.68,23.68,Debit Card,Canada
TXN_043996,CUST_04890,2025-12-14,Books,Books Item,2,15.12,30.24,Credit Card,Canada
TXN_043997,CUST_04890,2025-12-23,Toys,Toys Item,1,73.97,73.97,Bank Transfer,Canada
TXN_043998,CUST_04890,2025-09-21,Electronics,Electronics Item,1,1430.28,1430.28,Apple Pay,Canada
TXN_043999,CUST_04890,2026-01-01,Sports,Sports Item,1,100.46,100.46,Apple Pay,Canada
TXN_044000,CUST_04890,2025-09-16,Electronics,Electronics Item,1,1486.39,1486.39,Apple Pay,Canada
TXN_044001,CUST_04890,2025-10-21,Fashion,Fashion Item,1,121.14,121.14,Credit Card,Canada
TXN_044002,CUST_04891,2026-01-18,Books,Books Item,1,31.29,31.29,Credit Card,USA
TXN_044003,CUST_04891,2025-11-21,Beauty,Beauty Item,1,60.43,60.43,Debit Card,USA
TXN_044004,CUST_04891,2025-09-20,Toys,Toys Item,1,125.54,125.54,Debit Card,USA
TXN_044005,CUST_04891,2026-01-22,Beauty,Beauty Item,1,110.02,110.02,Apple Pay,USA
TXN_044006,CUST_04891,2026-02-02,Home & Garden,Home & Garden Item,1,462.74,462.74,Credit Card,USA
TXN_044007,CUST_04891,2025-10-25,Sports,Sports Item,1,361.87,361.87,PayPal,USA
TXN_044008,CUST_04892,2025-08-01,Fashion,Fashion Item,2,112.66,225.32,Apple Pay,Australia
TXN_044009,CUST_04892,2024-02-01,Home & Garden,Home & Garden Item,1,173.22,173.22,PayPal,Australia
TXN_044010,CUST_04892,2024-02-01,Electronics,Electronics Item,1,574.07,574.07,PayPal,Australia
TXN_044011,CUST_04892,2025-09-27,Electronics,Electronics Item,1,112.51,112.51,Apple Pay,Australia
TXN_044012,CUST_04892,2025-08-10,Fashion,Fashion Item,2,95.11,190.22,Credit Card,Australia
TXN_044013,CUST_04893,2025-02-20,Home & Garden,Home & Garden Item,2,161.59,323.18,PayPal,Germany
TXN_044014,CUST_04893,2026-02-04,Fashion,Fashion Item,1,215.57,215.57,Credit Card,Germany
TXN_044015,CUST_04893,2025-08-04,Electronics,Electronics Item,1,1006.82,1006.82,PayPal,Germany
TXN_044016,CUST_04893,2025-10-01,Books,Books Item,3,18.4,55.2,Debit Card,Germany
TXN_044017,CUST_04893,2024-04-30,Electronics,Electronics Item,2,259.33,518.66,Bank Transfer,Germany
TXN_044018,CUST_04893,2024-12-24,Electronics,Electronics Item,2,584.16,1168.32,Credit Card,Germany
TXN_044019,CUST_04893,2024-02-01,Toys,Toys Item,1,79.36,79.36,Credit Card,Germany
TXN_044020,CUST_04893,2024-09-19,Beauty,Beauty Item,1,25.52,25.52,Bank Transfer,Germany
TXN_044021,CUST_04894,2026-01-27,Books,Books Item,1,46.17,46.17,Credit Card,USA
TXN_044022,CUST_04894,2025-10-21,Fashion,Fashion Item,1,28.19,28.19,Bank Transfer,USA
TXN_044023,CUST_04894,2026-02-01,Beauty,Beauty Item,1,77.34,77.34,PayPal,USA
TXN_044024,CUST_04894,2025-11-30,Books,Books Item,3,48.94,146.82,Bank Transfer,USA
TXN_044025,CUST_04894,2026-01-16,Toys,Toys Item,1,218.48,218.48,Bank Transfer,USA
TXN_044026,CUST_04894,2025-12-31,Fashion,Fashion Item,1,176.96,176.96,Credit Card,USA
TXN_044027,CUST_04894,2026-02-01,Home & Garden,Home & Garden Item,1,558.93,558.93,Apple Pay,USA
TXN_044028,CUST_04894,2026-01-11,Beauty,Beauty Item,1,32.37,32.37,Credit Card,USA
TXN_044029,CUST_04894,2025-12-20,Electronics,Electronics Item,1,341.95,341.95,Bank Transfer,USA
TXN_044030,CUST_04894,2025-12-21,Fashion,Fashion Item,1,40.93,40.93,PayPal,USA
TXN_044031,CUST_04894,2026-01-16,Toys,Toys Item,1,222.52,222.52,Credit Card,USA
TXN_044032,CUST_04894,2025-12-06,Beauty,Beauty Item,3,90.25,270.75,Credit Card,USA
TXN_044033,CUST_04894,2025-11-01,Beauty,Beauty Item,1,97.46,97.46,Bank Transfer,USA
TXN_044034,CUST_04895,2026-01-25,Fashion,Fashion Item,1,237.93,237.93,Bank Transfer,USA
TXN_044035,CUST_04895,2025-07-31,Toys,Toys Item,1,30.48,30.48,Bank Transfer,USA
TXN_044036,CUST_04895,2025-08-23,Beauty,Beauty Item,1,78.82,78.82,Apple Pay,USA
TXN_044037,CUST_04895,2025-08-30,Beauty,Beauty Item,1,29.44,29.44,Debit Card,USA
TXN_044038,CUST_04895,2026-01-14,Beauty,Beauty Item,1,94.76,94.76,Bank Transfer,USA
TXN_044039,CUST_04895,2025-10-29,Toys,Toys Item,1,54.48,54.48,Credit Card,USA
TXN_044040,CUST_04895,2025-10-29,Sports,Sports Item,2,124.59,249.18,Debit Card,USA
TXN_044041,CUST_04895,2026-01-29,Fashion,Fashion Item,1,55.01,55.01,Debit Card,USA
TXN_044042,CUST_04896,2025-11-11,Fashion,Fashion Item,2,193.34,386.68,Credit Card,UK
TXN_044043,CUST_04896,2026-01-12,Electronics,Electronics Item,1,64.82,64.82,Debit Card,UK
TXN_044044,CUST_04896,2025-07-03,Fashion,Fashion Item,2,232.89,465.78,Debit Card,UK
TXN_044045,CUST_04896,2025-12-08,Beauty,Beauty Item,1,101.1,101.1,Debit Card,UK
TXN_044046,CUST_04896,2025-10-25,Books,Books Item,1,29.85,29.85,Debit Card,UK
TXN_044047,CUST_04896,2025-10-19,Toys,Toys Item,2,69.69,139.38,Debit Card,UK
TXN_044048,CUST_04896,2025-03-04,Home & Garden,Home & Garden Item,1,407.12,407.12,Bank Transfer,UK
TXN_044049,CUST_04896,2025-10-15,Fashion,Fashion Item,1,101.88,101.88,Credit Card,UK
TXN_044050,CUST_04896,2025-12-26,Sports,Sports Item,1,33.94,33.94,Debit Card,UK
TXN_044051,CUST_04896,2025-02-17,Electronics,Electronics Item,3,702.22,2106.66,Credit Card,UK
TXN_044052,CUST_04897,2026-02-01,Books,Books Item,3,42.52,127.56,Credit Card,USA
TXN_044053,CUST_04897,2026-02-03,Books,Books Item,1,30.33,30.33,PayPal,USA
TXN_044054,CUST_04897,2025-12-24,Electronics,Electronics Item,3,1752.87,5258.61,PayPal,USA
TXN_044055,CUST_04897,2026-01-19,Home & Garden,Home & Garden Item,3,720.18,2160.54,Bank Transfer,USA
TXN_044056,CUST_04897,2025-12-31,Electronics,Electronics Item,2,1846.03,3692.06,PayPal,USA
TXN_044057,CUST_04897,2025-11-25,Fashion,Fashion Item,2,322.85,645.7,Credit Card,USA
TXN_044058,CUST_04897,2025-11-23,Beauty,Beauty Item,1,246.5,246.5,PayPal,USA
TXN_044059,CUST_04897,2026-01-14,Electronics,Electronics Item,2,2173.14,4346.28,Credit Card,USA
TXN_044060,CUST_04897,2026-01-10,Fashion,Fashion Item,4,397.31,1589.24,Bank Transfer,USA
TXN_044061,CUST_04897,2025-12-14,Electronics,Electronics Item,1,2311.43,2311.43,Credit Card,USA
TXN_044062,CUST_04897,2025-11-27,Fashion,Fashion Item,4,371.93,1487.72,PayPal,USA
TXN_044063,CUST_04897,2026-01-10,Electronics,Electronics Item,4,2032.77,8131.08,PayPal,USA
TXN_044064,CUST_04897,2025-12-21,Beauty,Beauty Item,4,68.16,272.64,Bank Transfer,USA
TXN_044065,CUST_04897,2026-01-31,Home & Garden,Home & Garden Item,2,562.0,1124.0,Bank Transfer,USA
TXN_044066,CUST_04897,2026-02-04,Fashion,Fashion Item,5,111.59,557.95,Debit Card,USA
TXN_044067,CUST_04897,2026-01-27,Fashion,Fashion Item,2,172.18,344.36,PayPal,USA
TXN_044068,CUST_04897,2026-01-30,Home & Garden,Home & Garden Item,2,557.09,1114.18,Bank Transfer,USA
TXN_044069,CUST_04897,2026-01-29,Beauty,Beauty Item,4,45.1,180.4,Bank Transfer,USA
TXN_044070,CUST_04897,2026-01-12,Home & Garden,Home & Garden Item,3,535.82,1607.46,Apple Pay,USA
TXN_044071,CUST_04897,2026-02-06,Books,Books Item,5,63.92,319.6,Apple Pay,USA
TXN_044072,CUST_04897,2026-01-08,Electronics,Electronics Item,3,1553.14,4659.42,Apple Pay,USA
TXN_044073,CUST_04897,2026-02-05,Fashion,Fashion Item,3,199.69,599.07,Credit Card,USA
TXN_044074,CUST_04897,2025-12-29,Toys,Toys Item,1,272.37,272.37,Debit Card,USA
TXN_044075,CUST_04897,2026-02-04,Beauty,Beauty Item,2,44.11,88.22,Bank Transfer,USA
TXN_044076,CUST_04897,2026-01-23,Fashion,Fashion Item,4,351.59,1406.36,Credit Card,USA
TXN_044077,CUST_04898,2025-08-30,Home & Garden,Home & Garden Item,1,330.96,330.96,Bank Transfer,Canada
TXN_044078,CUST_04898,2025-12-16,Fashion,Fashion Item,2,233.18,466.36,Apple Pay,Canada
TXN_044079,CUST_04898,2025-06-04,Home & Garden,Home & Garden Item,2,68.81,137.62,Apple Pay,Canada
TXN_044080,CUST_04898,2024-12-11,Electronics,Electronics Item,2,613.11,1226.22,Credit Card,Canada
TXN_044081,CUST_04898,2025-10-12,Books,Books Item,1,28.94,28.94,Apple Pay,Canada
TXN_044082,CUST_04899,2026-01-19,Beauty,Beauty Item,2,23.96,47.92,Bank Transfer,Canada
TXN_044083,CUST_04899,2025-11-10,Fashion,Fashion Item,3,223.16,669.48,Apple Pay,Canada
TXN_044084,CUST_04899,2026-01-06,Fashion,Fashion Item,2,141.69,283.38,Credit Card,Canada
TXN_044085,CUST_04900,2025-05-16,Fashion,Fashion Item,1,100.89,100.89,PayPal,Australia
TXN_044086,CUST_04900,2026-02-04,Sports,Sports Item,2,92.19,184.38,Bank Transfer,Australia
TXN_044087,CUST_04900,2025-10-26,Fashion,Fashion Item,1,96.11,96.11,PayPal,Australia
TXN_044088,CUST_04900,2025-03-15,Fashion,Fashion Item,1,85.8,85.8,Apple Pay,Australia
TXN_044089,CUST_04900,2025-11-09,Beauty,Beauty Item,1,119.66,119.66,Apple Pay,Australia
TXN_044090,CUST_04900,2024-10-28,Beauty,Beauty Item,1,58.04,58.04,Bank Transfer,Australia
TXN_044091,CUST_04900,2025-11-25,Fashion,Fashion Item,1,25.6,25.6,PayPal,Australia
TXN_044092,CUST_04900,2025-06-23,Books,Books Item,1,31.88,31.88,Bank Transfer,Australia
TXN_044093,CUST_04900,2026-01-11,Fashion,Fashion Item,1,262.27,262.27,Apple Pay,Australia
TXN_044094,CUST_04900,2025-03-23,Fashion,Fashion Item,1,237.11,237.11,Credit Card,Australia
TXN_044095,CUST_04900,2026-01-16,Books,Books Item,1,36.21,36.21,Bank Transfer,Australia
TXN_044096,CUST_04900,2025-02-11,Books,Books Item,1,44.55,44.55,Debit Card,Australia
TXN_044097,CUST_04900,2024-07-14,Home & Garden,Home & Garden Item,1,378.17,378.17,Apple Pay,Australia
TXN_044098,CUST_04901,2024-07-08,Electronics,Electronics Item,1,878.9,878.9,Apple Pay,USA
TXN_044099,CUST_04901,2024-10-30,Sports,Sports Item,2,127.12,254.24,PayPal,USA
TXN_044100,CUST_04901,2024-11-06,Beauty,Beauty Item,2,54.78,109.56,Apple Pay,USA
TXN_044101,CUST_04901,2024-09-29,Beauty,Beauty Item,1,19.72,19.72,Apple Pay,USA
TXN_044102,CUST_04902,2025-09-26,Books,Books Item,1,56.82,56.82,Credit Card,Canada
TXN_044103,CUST_04902,2026-01-27,Beauty,Beauty Item,2,69.76,139.52,Bank Transfer,Canada
TXN_044104,CUST_04902,2025-09-16,Sports,Sports Item,1,202.42,202.42,Bank Transfer,Canada
TXN_044105,CUST_04902,2025-09-07,Electronics,Electronics Item,1,1930.6,1930.6,Bank Transfer,Canada
TXN_044106,CUST_04902,2025-11-28,Electronics,Electronics Item,1,1643.16,1643.16,Debit Card,Canada
TXN_044107,CUST_04902,2025-12-18,Books,Books Item,1,61.58,61.58,Credit Card,Canada
TXN_044108,CUST_04902,2025-09-07,Beauty,Beauty Item,1,20.08,20.08,PayPal,Canada
TXN_044109,CUST_04902,2026-01-24,Fashion,Fashion Item,3,37.69,113.07,Debit Card,Canada
TXN_044110,CUST_04902,2025-12-16,Fashion,Fashion Item,1,114.71,114.71,Bank Transfer,Canada
TXN_044111,CUST_04902,2025-11-27,Home & Garden,Home & Garden Item,3,37.81,113.43,Credit Card,Canada
TXN_044112,CUST_04902,2025-12-10,Beauty,Beauty Item,2,29.38,58.76,Credit Card,Canada
TXN_044113,CUST_04903,2025-12-02,Fashion,Fashion Item,1,19.15,19.15,Bank Transfer,Germany
TXN_044114,CUST_04903,2025-06-18,Home & Garden,Home & Garden Item,1,169.93,169.93,Credit Card,Germany
TXN_044115,CUST_04904,2025-11-14,Fashion,Fashion Item,1,183.11,183.11,Credit Card,Canada
TXN_044116,CUST_04904,2025-11-14,Beauty,Beauty Item,1,66.19,66.19,Bank Transfer,Canada
TXN_044117,CUST_04904,2025-11-14,Fashion,Fashion Item,1,109.64,109.64,Bank Transfer,Canada
TXN_044118,CUST_04904,2025-11-18,Electronics,Electronics Item,1,981.7,981.7,Credit Card,Canada
TXN_044119,CUST_04904,2025-11-14,Electronics,Electronics Item,1,1005.13,1005.13,Debit Card,Canada
TXN_044120,CUST_04904,2025-11-14,Toys,Toys Item,1,94.45,94.45,PayPal,Canada
TXN_044121,CUST_04904,2025-11-24,Books,Books Item,1,35.63,35.63,PayPal,Canada
TXN_044122,CUST_04905,2026-01-12,Electronics,Electronics Item,3,234.42,703.26,Apple Pay,UK
TXN_044123,CUST_04906,2025-10-15,Sports,Sports Item,1,204.46,204.46,PayPal,France
TXN_044124,CUST_04906,2025-12-04,Books,Books Item,1,59.21,59.21,PayPal,France
TXN_044125,CUST_04906,2025-12-24,Fashion,Fashion Item,1,175.28,175.28,PayPal,France
TXN_044126,CUST_04906,2025-11-20,Electronics,Electronics Item,2,449.49,898.98,Credit Card,France
TXN_044127,CUST_04906,2025-11-22,Fashion,Fashion Item,1,126.06,126.06,Debit Card,France
TXN_044128,CUST_04906,2025-12-12,Fashion,Fashion Item,1,93.14,93.14,Apple Pay,France
TXN_044129,CUST_04906,2026-01-22,Fashion,Fashion Item,1,243.77,243.77,Debit Card,France
TXN_044130,CUST_04906,2026-01-23,Home & Garden,Home & Garden Item,1,132.4,132.4,Debit Card,France
TXN_044131,CUST_04906,2026-01-14,Electronics,Electronics Item,1,1204.8,1204.8,PayPal,France
TXN_044132,CUST_04906,2025-11-18,Fashion,Fashion Item,1,55.95,55.95,Credit Card,France
TXN_044133,CUST_04906,2026-01-31,Electronics,Electronics Item,1,132.01,132.01,PayPal,France
TXN_044134,CUST_04906,2026-02-06,Beauty,Beauty Item,1,130.5,130.5,Apple Pay,France
TXN_044135,CUST_04906,2026-01-24,Home & Garden,Home & Garden Item,1,360.09,360.09,Bank Transfer,France
TXN_044136,CUST_04906,2026-01-29,Beauty,Beauty Item,1,73.04,73.04,PayPal,France
TXN_044137,CUST_04906,2026-01-05,Beauty,Beauty Item,2,57.01,114.02,Bank Transfer,France
TXN_044138,CUST_04906,2026-01-28,Electronics,Electronics Item,2,786.49,1572.98,Credit Card,France
TXN_044139,CUST_04907,2026-01-16,Fashion,Fashion Item,1,99.77,99.77,PayPal,Germany
TXN_044140,CUST_04907,2026-02-04,Sports,Sports Item,1,222.49,222.49,Debit Card,Germany
TXN_044141,CUST_04907,2025-12-05,Beauty,Beauty Item,1,27.79,27.79,PayPal,Germany
TXN_044142,CUST_04907,2025-09-10,Home & Garden,Home & Garden Item,1,330.36,330.36,Debit Card,Germany
TXN_044143,CUST_04907,2026-02-04,Beauty,Beauty Item,3,33.3,99.9,Debit Card,Germany
TXN_044144,CUST_04907,2025-06-14,Electronics,Electronics Item,2,1218.19,2436.38,Apple Pay,Germany
TXN_044145,CUST_04907,2025-10-22,Electronics,Electronics Item,3,71.41,214.23,Bank Transfer,Germany
TXN_044146,CUST_04907,2025-11-08,Sports,Sports Item,1,387.48,387.48,Debit Card,Germany
TXN_044147,CUST_04908,2026-01-05,Fashion,Fashion Item,1,228.34,228.34,Debit Card,Canada
TXN_044148,CUST_04908,2025-12-19,Home & Garden,Home & Garden Item,2,394.73,789.46,PayPal,Canada
TXN_044149,CUST_04908,2026-01-13,Sports,Sports Item,3,81.71,245.13,Apple Pay,Canada
TXN_044150,CUST_04908,2026-01-16,Fashion,Fashion Item,1,189.79,189.79,Credit Card,Canada
TXN_044151,CUST_04909,2025-09-03,Sports,Sports Item,3,114.98,344.94,Apple Pay,UK
TXN_044152,CUST_04909,2025-09-03,Sports,Sports Item,2,150.68,301.36,Credit Card,UK
TXN_044153,CUST_04909,2025-11-29,Electronics,Electronics Item,3,1138.96,3416.88,Apple Pay,UK
TXN_044154,CUST_04909,2026-01-06,Electronics,Electronics Item,2,1184.9,2369.8,Debit Card,UK
TXN_044155,CUST_04909,2025-09-03,Fashion,Fashion Item,1,138.14,138.14,Apple Pay,UK
TXN_044156,CUST_04910,2025-09-10,Electronics,Electronics Item,3,838.63,2515.89,Debit Card,USA
TXN_044157,CUST_04910,2026-01-12,Fashion,Fashion Item,1,220.15,220.15,PayPal,USA
TXN_044158,CUST_04910,2025-08-04,Electronics,Electronics Item,1,566.91,566.91,Apple Pay,USA
TXN_044159,CUST_04910,2025-12-16,Books,Books Item,1,24.95,24.95,Bank Transfer,USA
TXN_044160,CUST_04910,2026-02-01,Beauty,Beauty Item,1,73.49,73.49,Debit Card,USA
TXN_044161,CUST_04910,2026-02-04,Electronics,Electronics Item,2,1476.25,2952.5,Debit Card,USA
TXN_044162,CUST_04910,2025-08-04,Sports,Sports Item,1,245.35,245.35,PayPal,USA
TXN_044163,CUST_04910,2025-08-06,Fashion,Fashion Item,1,101.65,101.65,Debit Card,USA
TXN_044164,CUST_04910,2026-01-31,Fashion,Fashion Item,1,204.05,204.05,PayPal,USA
TXN_044165,CUST_04910,2025-08-13,Home & Garden,Home & Garden Item,1,232.67,232.67,PayPal,USA
TXN_044166,CUST_04910,2025-08-20,Sports,Sports Item,1,159.93,159.93,Debit Card,USA
TXN_044167,CUST_04910,2025-08-04,Books,Books Item,3,45.85,137.55,Apple Pay,USA
TXN_044168,CUST_04910,2025-10-31,Fashion,Fashion Item,1,129.55,129.55,PayPal,USA
TXN_044169,CUST_04911,2025-06-19,Electronics,Electronics Item,1,112.16,112.16,Debit Card,Germany
TXN_044170,CUST_04911,2025-06-19,Electronics,Electronics Item,2,279.44,558.88,PayPal,Germany
TXN_044171,CUST_04911,2025-12-23,Home & Garden,Home & Garden Item,1,236.21,236.21,PayPal,Germany
TXN_044172,CUST_04912,2026-02-03,Electronics,Electronics Item,2,311.29,622.58,Apple Pay,USA
TXN_044173,CUST_04912,2026-01-29,Fashion,Fashion Item,3,63.57,190.71,Apple Pay,USA
TXN_044174,CUST_04912,2025-03-03,Beauty,Beauty Item,1,44.87,44.87,Debit Card,USA
TXN_044175,CUST_04912,2025-05-05,Books,Books Item,1,38.75,38.75,PayPal,USA
TXN_044176,CUST_04912,2025-02-06,Beauty,Beauty Item,1,8.86,8.86,Debit Card,USA
